Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0005912~adherens junction	12	1.7699115044247788	0.012027709642483817	CYTH3, EPB41L5, PDLIM3, BAIAP2L1, DLG3, TMEM204, CTNND2, LAMA3, FRMD4B, NECTIN4, EFNA5, FERMT2	556	186	20666	2.3980041773033185	0.9962668020555293	0.26460961213464396	0.25773663519608175
UP_SEQ_FEATURE	DOMAIN:PH	16	2.359882005899705	0.013002651672787573	IRS1, PLCL1, IPCEF1, ADAP1, PHETA1, CYTH3, TIAM2, ARHGAP42, OBSCN, DOK4, MCF2L, PSD3, PRKD1, FERMT2, SNTB1, RALGPS2	572	282	20502	2.0336259485195654	0.9999999999999974	1.0	0.9964925954793453
GOTERM_MF_DIRECT	GO:0005096~GTPase activator activity	16	2.359882005899705	0.013150036372496173	LRRK2, ARRB1, THY1, ARHGAP5, ADAP1, RGPD4, TIAM2, ARHGAP42, TBC1D3K, WNT11, DLC1, TBC1D30, RAPGEF2, RGS9, SRGAP2B, RGS6	533	284	19208	2.0302830113891606	0.9999861259140103	0.8547523642122512	0.8527292816934056
GOTERM_BP_DIRECT	GO:0007173~epidermal growth factor receptor signaling pathway	8	1.1799410029498525	0.013466550574150006	VIL1, NTRK2, FLT3, KIF16B, MST1R, EPHB1, PTK2, IGF1R	518	95	19416	3.1564316195895143	0.9999999999999991	1.0	0.9992159937279498
KEGG_PATHWAY	hsa04929:GnRH secretion	7	1.0324483775811208	0.013880235598975253	KCNN1, GNRH1, ITPR2, KCNN2, ARRB1, KCNJ3, CACNA1G	271	65	8865	3.5228498438830544	0.9818943816862916	0.38181888416732884	0.3751669872306158
GOTERM_BP_DIRECT	GO:0031547~brain-derived neurotrophic factor receptor signaling pathway	6	0.8849557522123894	0.014221320214280315	NTRK2, FLT3, RAPGEF2, MST1R, EPHB1, IGF1R	518	54	19416	4.164736164736165	0.9999999999999999	1.0	0.9992159937279498
GOTERM_MF_DIRECT	GO:0005021~vascular endothelial growth factor receptor activity	6	0.8849557522123894	0.01426175199623116	NTRK2, NRP2, FLT3, MST1R, EPHB1, IGF1R	533	52	19208	4.158175782941262	0.9999946474732073	0.8607986026296663	0.8587612094873477
SMART	SM00407:IGc1	8	1.1799410029498525	0.01430591860109915	IGHG1, NCR3LG1, SIRPG, IGHA1, CD1C, HLA-DOB, SIRPB1, CD276	368	75	10680	3.0956521739130434	0.9817896883770907	0.7954090742211127	0.7954090742211127
KEGG_PATHWAY	hsa04611:Platelet activation	10	1.4749262536873156	0.014634173260768702	COL1A1, PTGIR, ADCY9, ITGB3, ITPR2, TLN2, RASGRP2, ADCY6, PIK3CG, MAPK13	271	126	8865	2.596204533473906	0.9854627753088726	0.38181888416732884	0.3751669872306158
UP_SEQ_FEATURE	MOTIF:LXXLL motif 5	3	0.4424778761061947	0.01481808987712633	HELZ2, NCOA1, KMT2D	572	7	20502	15.361138861138862	1.0	1.0	0.9964925954793453
GOTERM_MF_DIRECT	GO:0005516~calmodulin binding	13	1.9174041297935103	0.015373795170944957	UNC13C, RRAD, NRGN, ADD2, PPP3CA, OBSCN, MAPKAPK3, KCNQ1, MYO6, KCNQ2, KCNN1, KCNN2, SNTB1	533	212	19208	2.2098481362172113	0.9999979378300025	0.8660571279632326	0.8640072886071066
UP_SEQ_FEATURE	DOMAIN:Fibronectin type-III 1	10	1.4749262536873156	0.015938832575026332	OBSCN, CSF3R, MYBPC2, ITGB4, RIMBP2, FN1, NEO1, EPHB1, IGF1R, IL13RA1	572	139	20502	2.5786084419177944	1.0	1.0	0.9964925954793453
UP_SEQ_FEATURE	DOMAIN:Fibronectin type-III 2	10	1.4749262536873156	0.015938832575026332	OBSCN, CSF3R, MYBPC2, ITGB4, RIMBP2, FN1, NEO1, EPHB1, IGF1R, IL13RA1	572	139	20502	2.5786084419177944	1.0	1.0	0.9964925954793453
GOTERM_BP_DIRECT	GO:0051897~positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	12	1.7699115044247788	0.016154774968495888	NTRK2, C1QTNF1, FLT3, IRS1, FN1, PRKD1, MST1R, HPSE, PTK2, FERMT2, PIK3CG, IGF1R	518	196	19416	2.2948546213852334	1.0	1.0	0.9992159937279498
GOTERM_BP_DIRECT	GO:0031424~keratinization	7	1.0324483775811208	0.01671105246185115	KRT17, KAZN, KRT7, SFN, KRT86, ABCA12, IVL	518	77	19416	3.4075114075114072	1.0	1.0	0.9992159937279498
UP_KW_BIOLOGICAL_PROCESS	KW-0399~Innate immunity	21	3.0973451327433628	0.016886339744699705	ZBP1, IFITM3, TASL, PGLYRP4, SAMD9, ISG15, MST1R, ADARB1, CFP, SAMHD1, IRGM, C3, CLEC4D, AIM2, IL23A, CLEC6A, PRKD1, GBP1, TLR4, CAMP, KLRG1	320	428	11434	1.7531688084112151	0.7840586781108863	0.3112994573328235	0.3078405744735699
UP_SEQ_FEATURE	REGION:G5	4	0.5899705014749262	0.01721567230040078	GIMAP1, EEF1A2, GIMAP4, GIMAP8	572	20	20502	7.1685314685314685	1.0	1.0	0.9964925954793453
UP_SEQ_FEATURE	REGION:G4	4	0.5899705014749262	0.01721567230040078	GIMAP1, EEF1A2, GIMAP4, GIMAP8	572	20	20502	7.1685314685314685	1.0	1.0	0.9964925954793453
UP_SEQ_FEATURE	REGION:G2	4	0.5899705014749262	0.01721567230040078	GIMAP1, EEF1A2, GIMAP4, GIMAP8	572	20	20502	7.1685314685314685	1.0	1.0	0.9964925954793453
UP_SEQ_FEATURE	REGION:G1	4	0.5899705014749262	0.01721567230040078	GIMAP1, EEF1A2, GIMAP4, GIMAP8	572	20	20502	7.1685314685314685	1.0	1.0	0.9964925954793453
GOTERM_BP_DIRECT	GO:0008154~actin polymerization or depolymerization	4	0.5899705014749262	0.01747424476043935	VIL1, SVIL, GHRL, SPATC1L	518	21	19416	7.139547710976283	1.0	1.0	0.9992159937279498
SMART	SM00228:PDZ	12	1.7699115044247788	0.017893095785161715	TIAM2, PDLIM3, PDZD2, INTU, FRMPD3, SYNPO2L, DLG3, WHRN, PARD6G, RAPGEF2, PTPN13, SNTB1	368	155	10680	2.246844319775596	0.9933909896451404	0.8290467713791595	0.8290467713791595
UP_SEQ_FEATURE	MOTIF:PDZ-binding	8	1.1799410029498525	0.018696046576671625	FZD1, GRID2, KCND2, FZD5, KCNA3, FZD8, EPHB1, AMOT	572	97	20502	2.9560954509408117	1.0	1.0	0.9964925954793453
GOTERM_BP_DIRECT	GO:0042060~wound healing	7	1.0324483775811208	0.01874952884101965	FKBP10, PPP3CA, SDC4, ITGB3, FN1, MYOZ1, NOTCH2NLB	518	79	19416	3.3212452959288408	1.0	1.0	0.9992159937279498
UP_KW_MOLECULAR_FUNCTION	KW-0851~Voltage-gated channel	10	1.4749262536873156	0.018985974786468796	KCND2, KCNQ1, KCNC4, KCNQ2, KCNA3, CLCNKA, KCNQ5, CLIC2, KCNJ3, CACNA1G	328	145	11859	2.4934819175777965	0.7842169584210833	0.2531463304862506	0.24681767222409434
INTERPRO	IPR008266:Tyr_kinase_AS	8	1.1799410029498525	0.019079945763841907	NTRK2, OBSCN, FLT3, LMTK3, MST1R, EPHB1, PTK2, IGF1R	573	98	20667	2.944331659365317	0.9999999999999909	1.0	0.9940369707811568
INTERPRO	IPR036886:Villin_headpiece_dom_sf	3	0.4424778761061947	0.019167996505939953	VIL1, SVIL, DMTN	573	8	20667	13.525523560209423	0.9999999999999921	1.0	0.9940369707811568
INTERPRO	IPR003128:Villin_headpiece	3	0.4424778761061947	0.019167996505939953	VIL1, SVIL, DMTN	573	8	20667	13.525523560209423	0.9999999999999921	1.0	0.9940369707811568
GOTERM_MF_DIRECT	GO:0016812~hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides	3	0.4424778761061947	0.019192008593326804	DPYSL2, DPYSL3, CD101	533	8	19208	13.514071294559098	0.999999922647138	1.0	0.9988151658767772
GOTERM_CC_DIRECT	GO:0070062~extracellular exosome	77	11.35693215339233	0.01929016265028359	CPM, UPK2, ITGB4, LRRK2, ITGB3, H2AC16, SLC4A4, JCHAIN, IGHG1, ISLR, BAIAP2L1, GLIPR2, PLAU, DPYSL2, TOM1, CPNE2, CTSF, IGHV3-7, C19ORF18, EPHB1, CAMP, BCAS1, SERPINB1, ENTPD2, PRKCH, CEMIP2, ACTN1, IGFBP2, CTDSPL, KRT7, SERPINB9, PCOLCE, UPB1, RENBP, ELAPOR1, TOM1L1, TIAM2, FCER2, COL4A2, RAB34, NAAA, PXDN, MFGE8, ALDH7A1, IVL, CD101, PFN2, CETP, ASAH2, SUCNR1, SDC4, LAMA3, FGL2, THY1, C3, CUX2, GPC1, MYO6, SFN, IGHA1, IGKV3-11, S100A10, TXNDC5, LRRC26, NAPSA, SLC37A2, ZG16B, F12, IGKV1-5, FN1, PTPN13, VIL1, IGLV1-51, CXCL12, CROCC, RAB17, NECTIN4	556	2242	20666	1.276546826766954	0.9998764833147121	0.4050934156559554	0.3945715087558007
UP_SEQ_FEATURE	SITE:Important for enzyme activity	3	0.4424778761061947	0.0193961345267596	UCHL1, NAAA, RENBP	572	8	20502	13.440996503496503	1.0	1.0	0.9964925954793453
UP_SEQ_FEATURE	DOMAIN:HP	3	0.4424778761061947	0.0193961345267596	VIL1, SVIL, DMTN	572	8	20502	13.440996503496503	1.0	1.0	0.9964925954793453
UP_SEQ_FEATURE	REGION:G3	4	0.5899705014749262	0.019677710075641744	GIMAP1, EEF1A2, GIMAP4, GIMAP8	572	21	20502	6.827172827172827	1.0	1.0	0.9964925954793453
UP_KW_BIOLOGICAL_PROCESS	KW-0130~Cell adhesion	23	3.392330383480826	0.019775782986855568	SLC23A2, PCDHGA6, EGFL7, CSF3R, MYBPC2, PODXL2, ITGB4, ITGB3, CTNND2, LAMA3, SIRPG, NRXN3, FN1, PCDHGA11, PCDHGA12, PDZD2, HPSE, ITGA5, NECTIN4, MFGE8, NEO1, EPHB1, FERMT2	320	492	11434	1.6703633130081301	0.8343129739505069	0.3112994573328235	0.3078405744735699
UP_KW_BIOLOGICAL_PROCESS	KW-0443~Lipid metabolism	32	4.71976401179941	0.020753297155521565	CETP, ISYNA1, HACD1, ASAH2, ACSM3, SGMS1, MOGAT2, HSD17B14, CYP3A4, PLCXD2, PIK3CG, MTMR7, C3, CYB5R2, LIPG, ST8SIA5, PIP5K1B, SPTSSB, BCO1, OLAH, CERS6, PTPRN2, PLCL1, CYP4F3, SCD5, APOBR, SGPP2, DHRS3, TTC39B, NAAA, SLC27A3, PLA1A	320	759	11434	1.5064558629776021	0.848542559104159	0.3112994573328235	0.3078405744735699
GOTERM_CC_DIRECT	GO:0005884~actin filament	8	1.1799410029498525	0.022075592116119945	TMOD1, DMTN, WHRN, PSTPIP2, ACTN1, MYO6, AIF1, AMOT	556	104	20666	2.8591588267847263	0.9999668073427247	0.44343145902814846	0.43191375879365107
GOTERM_BP_DIRECT	GO:0006670~sphingosine metabolic process	3	0.4424778761061947	0.022504376465263178	ASAH2, NAAA, SGPP2	518	9	19416	12.494208494208493	1.0	1.0	0.9992159937279498
GOTERM_MF_DIRECT	GO:0051015~actin filament binding	13	1.9174041297935103	0.023168007932223046	SVIL, DMTN, ACTN1, HIP1R, MYO7B, AIF1, ADD2, VIL1, PSTPIP2, MYO6, MYO18B, TLN2, FERMT2	533	225	19208	2.082168021680217	0.9999999975008398	1.0	0.9988151658767772
INTERPRO	IPR002343:Hud_Sxl_RNA	3	0.4424778761061947	0.024197718078209904	RBMS1, RBMS2, RBMS3	573	9	20667	12.022687609075044	1.0	1.0	0.9940369707811568
INTERPRO	IPR006703:G_AIG1	3	0.4424778761061947	0.024197718078209904	GIMAP1, GIMAP4, GIMAP8	573	9	20667	12.022687609075044	1.0	1.0	0.9940369707811568
INTERPRO	IPR045058:GIMA/IAN/Toc	3	0.4424778761061947	0.024197718078209904	GIMAP1, GIMAP4, GIMAP8	573	9	20667	12.022687609075044	1.0	1.0	0.9940369707811568
UP_SEQ_FEATURE	MOTIF:LXXLL motif 4	3	0.4424778761061947	0.024482921719959423	HELZ2, NCOA1, KMT2D	572	9	20502	11.947552447552448	1.0	1.0	0.9964925954793453
UP_SEQ_FEATURE	DOMAIN:Amidohydrolase-related	3	0.4424778761061947	0.024482921719959423	GDA, DPYSL2, DPYSL3	572	9	20502	11.947552447552448	1.0	1.0	0.9964925954793453
GOTERM_BP_DIRECT	GO:0051965~positive regulation of synapse assembly	6	0.8849557522123894	0.024515995732726868	NTRK2, GRID2, CUX2, GHRL, EFNA5, EPHB1	518	62	19416	3.627350853157304	1.0	1.0	0.9992159937279498
GOTERM_BP_DIRECT	GO:0038084~vascular endothelial growth factor signaling pathway	6	0.8849557522123894	0.024515995732726868	NTRK2, NRP2, FLT3, MST1R, EPHB1, IGF1R	518	62	19416	3.627350853157304	1.0	1.0	0.9992159937279498
GOTERM_BP_DIRECT	GO:0035025~positive regulation of Rho protein signal transduction	5	0.7374631268436578	0.02504435686050331	SYNPO2L, MCF2L, LPAR1, ARRB1, FERMT2	518	42	19416	4.462217319360176	1.0	1.0	0.9992159937279498
KEGG_PATHWAY	hsa04670:Leukocyte transendothelial migration	9	1.3274336283185841	0.025061473194923658	CLDN10, CXCL12, ACTN1, MYL2, THY1, ARHGAP5, PTK2, JAM2, MAPK13	271	116	8865	2.5380137422063878	0.9993137761342552	0.5182547989265431	0.5092259696769518
KEGG_PATHWAY	hsa04725:Cholinergic synapse	9	1.3274336283185841	0.025061473194923658	ACHE, ADCY9, KCNQ1, KCNQ2, ITPR2, KCNQ5, ADCY6, PIK3CG, KCNJ3	271	116	8865	2.5380137422063878	0.9993137761342552	0.5182547989265431	0.5092259696769518
UP_SEQ_FEATURE	REPEAT:TNFR-Cys 3	4	0.5899705014749262	0.02515303293907054	TNFRSF9, TNFRSF19, TNFRSF25, TNFRSF10D	572	23	20502	6.233505624809973	1.0	1.0	0.9964925954793453
BIOCARTA	h_achPathway:Role of nicotinic acetylcholine receptors in the regulation of apoptosis	4	0.5899705014749262	0.025610872917462543	TERT, FOXO3, PTK2, PIK3CG	68	16	1623	5.966911764705882	0.9816010054987699	1.0	1.0
KEGG_PATHWAY	hsa05165:Human papillomavirus infection	18	2.6548672566371683	0.02568098690772834	FZD1, RB1, FZD5, ITGB4, ITGB3, LAMA3, TCF7, FN1, FZD8, PARD6G, ISG15, PTK2, COL1A1, WNT11, COL4A2, TERT, DLG3, ITGA5	271	333	8865	1.7682257903660117	0.9994282081522717	0.5182547989265431	0.5092259696769518
GOTERM_BP_DIRECT	GO:0048013~ephrin receptor signaling pathway	7	1.0324483775811208	0.02586700063549328	NTRK2, FLT3, MST1R, EFNA5, EPHB1, PTK2, IGF1R	518	85	19416	3.086804451510334	1.0	1.0	0.9992159937279498
GOTERM_BP_DIRECT	GO:0060070~canonical Wnt signaling pathway	8	1.1799410029498525	0.02655935450955422	FZD1, EDN1, WNT11, FZD5, LRRK2, TCF7, FZD8, FOXO3	518	109	19416	2.7510183840459073	1.0	1.0	0.9992159937279498
UP_SEQ_FEATURE	TRANSMEM:Helical	173	25.51622418879056	0.026599707104804398	IFITM3, SLC23A2, CSF3R, GPR68, UPK2, LST1, GIMAP1, SIRPG, ABCA12, GRPR, ANTXR2, SLC9C1, SLC4A4, IGF1R, LAMP5, ARHGAP42, IGHG1, CYSLTR2, MPC1, MS4A14, CCDC163, HLA-DOB, EPHB1, SLC12A8, IL13RA1, ENTPD2, TMEM178B, SLC34A1, LMTK3, SHISA3, FRMD3, ABCA10, ADCY9, CLEC4D, KEL, KCNQ1, KCNQ2, MAL, KCNQ5, MXRA7, SLC27A3, CD101, TRABD2A, PFN2, HACD1, SDC4, SLC35D2, LPAR1, ITPR2, CLCNKA, MST1R, CD1C, CACNA1G, CYB5R2, BCL2L10, NKAIN3, CHST12, CD300LB, PLXNA2, KCNN1, ST8SIA5, KCNN2, IGHA1, GRIA3, S100A10, STRA6, CD276, FZD1, SLC37A2, DTNA, PTPRN2, ATP8B1, TNFRSF9, TMEM132B, TMEM120A, CYP4F3, TNFRSF10D, NOTCH2NLB, COL1A1, PCDHGA11, PTPRE, COQ2, PCDHGA12, ALPP, FNDC10, SLC44A5, ACHE, CPM, NRP2, PODXL2, FLT3, MOGAT2, ITGB4, ITGB3, MS4A7, KCNC4, TMEM51, TSPAN11, SIRPB1, JPH2, HYAL4, C3ORF52, FLVCR2, CCR6, SMIM10, C19ORF18, NEO1, CCR4, PCDHGA6, GRID2, PTGIR, CERS6, GPR34, KCND2, FCRL5, CEMIP2, NFAM1, SLC2A13, TNFRSF19, C1ORF162, IL17RB, ELAPOR1, CLDN10, FCER2, NCR2, NRG4, TNFRSF25, ITGA5, MCTP2, TLR4, GRAMD1B, SGMS1, PTGER2, NRXN3, KCNA3, CYP3A4, ADCY6, CNNM1, SV2B, MARVELD1, TMEM204, NCR3LG1, SPTSSB, LRIG3, RNF130, SASH1, JAM2, SEC11C, KCNJ3, KLRG1, NPDC1, NTRK2, LRRC26, CMTM3, GCGR, GABRA4, SCD5, KIAA1549L, C14ORF132, LHFPL1, SGPP2, DHRS3, TMPPE, DLK2, TSPAN15, DPY19L1, SLCO3A1, FAM171B, PDCD1, ACKR1, NECTIN4, TMEM229B, MEGF9	572	5430	20502	1.1419483831086041	1.0	1.0	0.9964925954793453
GOTERM_BP_DIRECT	GO:0032092~positive regulation of protein binding	5	0.7374631268436578	0.027050076344797332	TERT, LRRK2, HIP1R, RAPGEF2, ADD2	518	43	19416	4.358444823561102	1.0	1.0	0.9992159937279498
GOTERM_BP_DIRECT	GO:0045746~negative regulation of Notch signaling pathway	5	0.7374631268436578	0.027050076344797332	TSPAN15, EGFL7, LRRK2, ARRB1, DLK2	518	43	19416	4.358444823561102	1.0	1.0	0.9992159937279498
GOTERM_BP_DIRECT	GO:0050861~positive regulation of B cell receptor signaling pathway	3	0.4424778761061947	0.027640777452589017	PRKCH, CMTM3, NFAM1	518	10	19416	11.244787644787644	1.0	1.0	0.9992159937279498
GOTERM_BP_DIRECT	GO:0033622~integrin activation	3	0.4424778761061947	0.027640777452589017	CXCL12, FN1, FERMT2	518	10	19416	11.244787644787644	1.0	1.0	0.9992159937279498
SMART	SM00153:VHP	3	0.4424778761061947	0.02874553534607024	VIL1, SVIL, DMTN	368	8	10680	10.883152173913043	0.9996989893701131	1.0	1.0
BIOCARTA	h_hdacPathway:Control of skeletal myogenesis by HDAC & calcium/calmodulin-dependent kinase (CaMK)	5	0.7374631268436578	0.028922166163473654	PPP3CA, NFATC2, PIK3CG, IGF1R, MAP2K6	68	29	1623	4.115111561866127	0.9891076322642292	1.0	1.0
GOTERM_BP_DIRECT	GO:0030148~sphingolipid biosynthetic process	5	0.7374631268436578	0.02914912964937323	HACD1, CERS6, SGMS1, SPTSSB, PRKD1	518	44	19416	4.259389259389259	1.0	1.0	0.9992159937279498
GOTERM_MF_DIRECT	GO:0048018~receptor ligand activity	8	1.1799410029498525	0.029256411167621746	C3, EDN1, CLEC2B, NRG4, NCR3LG1, FN1, NECTIN4, ULBP1	533	107	19208	2.69439427679683	0.9999999999873139	1.0	0.9988151658767772
INTERPRO	IPR011059:Metal-dep_hydrolase_composite	3	0.4424778761061947	0.029700026035561967	GDA, DPYSL2, DPYSL3	573	10	20667	10.82041884816754	1.0	1.0	0.9940369707811568
GOTERM_MF_DIRECT	GO:0016810~hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	3	0.4424778761061947	0.029736716706977608	DPYSL2, DPYSL3, NAAA	533	10	19208	10.81125703564728	0.9999999999916496	1.0	0.9988151658767772
UP_SEQ_FEATURE	MOTIF:Lys-Thr-X-X-X-Trp motif, mediates interaction with the PDZ domain of Dvl family members	3	0.4424778761061947	0.03004666502196162	FZD1, FZD5, FZD8	572	10	20502	10.752797202797204	1.0	1.0	0.9964925954793453
GOTERM_CC_DIRECT	GO:0070161~anchoring junction	6	0.8849557522123894	0.03031317775079114	FYB1, KCND2, ACTN1, CTNND2, RAPGEF2, PTK2	556	65	20666	3.4309905921416712	0.9999993335768141	0.5633041841929219	0.5486729066814174
GOTERM_CC_DIRECT	GO:0016020~membrane	168	24.778761061946902	0.030481828148967636	IFITM3, PGLYRP4, SLC23A2, CSF3R, GPR68, LST1, GIMAP1, SIRPG, ABCA12, ANTXR2, SLC9C1, SLC4A4, IGF1R, AMOT, ARHGAP42, DPYSL2, TOM1, MS4A14, CCDC163, RGS9, EPHB1, SLC12A8, RGS6, IL13RA1, TMOD1, TMEM178B, MYO7B, LMTK3, TOM1L1, TIAM2, FRMD3, GOLGA8B, ABCA10, RAB30, ADCY9, CLEC4D, KEL, COL4A2, DAAM1, KCNQ1, NAAA, KCNQ2, MAL, RAB38, KCNQ5, MXRA7, PRKD1, SLC27A3, CD101, TRABD2A, PFN2, HACD1, SDC4, SLC35D2, ITPR2, MST1R, FUT4, MTMR7, HELZ2, CYB5R2, BCL2L10, FUT7, CHST12, MYO6, KCNN1, KCNN2, S100A10, STRA6, CD276, SLC37A2, DTNA, PTPRN2, ATP8B1, TNFRSF9, TMEM132B, TMEM120A, CYP4F3, FZD8, PTK2, NOTCH2NLB, COL1A1, PTPRE, COQ2, CPEB1, NDUFAF6, FNDC10, HPSE, GSDME, SLC44A5, FKBP10, ACHE, CPM, NRP2, FLT3, MS4A7, TMEM51, SERPINA9, TSPAN11, SIRPB1, PIK3CG, LRRC1, HYAL4, FLVCR2, CLIC2, SMIM10, C19ORF18, GRID2, PTGIR, SERPINB1, CERS6, GPR34, CEMIP2, NFAM1, SLC2A13, TNFRSF19, SERPINB9, C1ORF162, IL17RB, CLDN10, FCER2, NRG4, PITPNM3, RAPGEF2, TNFRSF25, MFGE8, MCTP2, TLR4, SFT2D1, GRAMD1B, SGMS1, LAMA3, KCNA3, CYP3A4, JAKMIP1, ADCY6, SV2B, MARVELD1, RNF130, SASH1, JAM2, SEC11C, KLRG1, NPDC1, NTRK2, CMTM3, GCGR, GABRA4, HIP1R, KIAA1549L, APOBR, C14ORF132, LHFPL1, IRGM, DHRS3, TMPPE, DLK2, TSPAN15, DPY19L1, CLEC2B, SLCO3A1, FABP6, RAB12, DLC1, FAM171B, PDCD1, ACKR1, TMEM229B, MEGF9	556	5475	20666	1.1405302059722084	0.9999993850348007	0.5633041841929219	0.5486729066814174
INTERPRO	IPR001368:TNFR/NGFR_Cys_rich_reg	4	0.5899705014749262	0.03086523712286189	TNFRSF9, TNFRSF19, TNFRSF25, TNFRSF10D	573	25	20667	5.7708900523560205	1.0	1.0	0.9940369707811568
GOTERM_BP_DIRECT	GO:0046847~filopodium assembly	4	0.5899705014749262	0.030986354810745104	SPAG6, ITGB4, RAB17, SRGAP2B	518	26	19416	5.766557766557767	1.0	1.0	0.9992159937279498
GOTERM_BP_DIRECT	GO:0010595~positive regulation of endothelial cell migration	6	0.8849557522123894	0.031090929189325926	EDN1, NRP2, ITGB3, PRKD1, SASH1, PIK3CG	518	66	19416	3.4075114075114077	1.0	1.0	0.9992159937279498
UP_SEQ_FEATURE	REPEAT:TNFR-Cys 1	4	0.5899705014749262	0.03136202000505945	TNFRSF9, TNFRSF19, TNFRSF25, TNFRSF10D	572	25	20502	5.734825174825175	1.0	1.0	0.9964925954793453
UP_SEQ_FEATURE	REPEAT:TNFR-Cys 2	4	0.5899705014749262	0.03136202000505945	TNFRSF9, TNFRSF19, TNFRSF25, TNFRSF10D	572	25	20502	5.734825174825175	1.0	1.0	0.9964925954793453
UP_KW_MOLECULAR_FUNCTION	KW-0112~Calmodulin-binding	10	1.4749262536873156	0.03202856546582665	PPP3CA, OBSCN, RRAD, KCNQ1, MYO6, KCNN1, KCNN2, SNTB1, NRGN, ADD2	328	159	11859	2.273930050621261	0.9260389113832598	0.366040748180876	0.35688972947635406
UP_SEQ_FEATURE	DOMAIN:Fibronectin type-III 4	6	0.8849557522123894	0.03270977127202822	OBSCN, CSF3R, ITGB4, FN1, NEO1, IGF1R	572	64	20502	3.360249125874126	1.0	1.0	0.9964925954793453
GOTERM_BP_DIRECT	GO:0007605~sensory perception of sound	10	1.4749262536873156	0.03284326952009735	COL1A1, UCN, ATP8B1, WHRN, KCNQ1, MYO6, MYO7B, PAX3, ALDH7A1, GSDME	518	165	19416	2.2716742716742715	1.0	1.0	0.9992159937279498
GOTERM_BP_DIRECT	GO:0045214~sarcomere organization	5	0.7374631268436578	0.033629525059957976	OBSCN, MYBPC2, SYNPO2L, CASQ1, MYOZ1	518	46	19416	4.074198422024509	1.0	1.0	0.9992159937279498
GOTERM_CC_DIRECT	GO:0042571~immunoglobulin complex, circulating	3	0.4424778761061947	0.03372483923910791	IGHG1, NCR3LG1, IGHA1	556	11	20666	10.137017658600392	0.9999998692093126	0.5992644510949174	0.5836991406768676
KEGG_PATHWAY	hsa04062:Chemokine signaling pathway	12	1.7699115044247788	0.033730364428175855	ADCY9, CXCL12, CCL3L1, CCL4L2, ARRB1, CCR6, FOXO3, RASGRP2, CCR4, ADCY6, PTK2, PIK3CG	271	193	8865	2.0339177485039097	0.9999471285312606	0.5182547989265431	0.5092259696769518
GOTERM_BP_DIRECT	GO:0008360~regulation of cell shape	9	1.3274336283185841	0.03391695935388177	VIL1, DMTN, DLC1, LST1, PLXNA2, LPAR1, FN1, PTK2, FERMT2	518	140	19416	2.4095973524544956	1.0	1.0	0.9992159937279498
KEGG_PATHWAY	hsa04916:Melanogenesis	8	1.1799410029498525	0.03418263365123961	FZD1, EDN1, ADCY9, WNT11, FZD5, TCF7, FZD8, ADCY6	271	101	8865	2.5910635343977204	0.9999537759578007	0.5182547989265431	0.5092259696769518
INTERPRO	IPR032466:Metal_Hydrolase	4	0.5899705014749262	0.03419337645719333	GDA, DPYSL2, DPYSL3, ADA2	573	26	20667	5.54893274265002	1.0	1.0	0.9940369707811568
KEGG_PATHWAY	hsa04370:VEGF signaling pathway	6	0.8849557522123894	0.03538780151375372	PPP3CA, MAPKAPK3, SH2D2A, NFATC2, PTK2, MAPK13	271	60	8865	3.2712177121771218	0.9999676972745359	0.5182547989265431	0.5092259696769518
INTERPRO	IPR006680:Amidohydro-rel	3	0.4424778761061947	0.03564500352405812	GDA, DPYSL2, DPYSL3	573	11	20667	9.836744407425035	1.0	1.0	0.9940369707811568
GOTERM_MF_DIRECT	GO:0004000~adenosine deaminase activity	3	0.4424778761061947	0.0356887291156241	ADA2, ADARB1, ADARB2	533	11	19208	9.828415486952071	0.9999999999999539	1.0	0.9988151658767772
UP_SEQ_FEATURE	MOTIF:LXXLL motif 3	3	0.4424778761061947	0.03605694859437784	HELZ2, NCOA1, KMT2D	572	11	20502	9.775270184361094	1.0	1.0	0.9964925954793453
GOTERM_BP_DIRECT	GO:0006629~lipid metabolic process	13	1.9174041297935103	0.03612732398718606	PTPRN2, ACSM3, SGMS1, PLCL1, MTTP, CYP3A4, PLCXD1, PLCXD2, TTC39B, FABP6, LIPG, SLC27A3, PLA1A	518	250	19416	1.9490965250965249	1.0	1.0	0.9992159937279498
GOTERM_CC_DIRECT	GO:0043197~dendritic spine	10	1.4749262536873156	0.036755790901204	NTRK2, PPP3CA, GRID2, KCND2, HIP1R, LPAR1, KCNN2, SYNPO, PTK2, GRIA3	556	167	20666	2.225692499892302	0.9999999693648559	0.6289324220872684	0.6125965150200666
KEGG_PATHWAY	hsa05224:Breast cancer	10	1.4749262536873156	0.03679534689929413	FZD1, RB1, NCOA1, WNT11, FZD5, TCF7, FZD8, E2F2, GADD45G, IGF1R	271	148	8865	2.210282237957515	0.9999787563007485	0.5182547989265431	0.5092259696769518
